"Time_ka","alphaflux","a_U238","a_U234","a_Th230","r234_238","r230_234","Dr238_alpha","Dr238_beta","Dr238_gamma","Dr238","Dr234_alpha","Dr234_beta","Dr234_gamma","Dr234","Dr230_alpha","Dr230_beta","Dr230_gamma","Dr230","Dr_U238chain_alpha","Dr_U238chain_beta","Dr_U238chain_gamma","Dr_U238chain_total","Dr_U235","Dr_Th232","Dr.cosmic","Dr_total","De"
628,24174.5013944857,8.27562292,10.7392534949116,11.7399255236462,1.2976972970769,1.09317891874037,0.01960349248,0.036716,0.0005695,0.05688899248,0.0304307790354128,0.000608620032329064,4.3472859452076e-05,0.0310828719271939,0.259909911803456,0.0821208041113639,0.0512779789561121,0.393308694870932,0.309944183318869,0.119445424143693,0.0518909518155641,0.481280559278126,0.01367513952,0.0019040976624,0.051,0.547859796460526,378.958507665958
629,24157.1155149216,8.27562292,10.732314537268,11.730745143669,1.29685881546521,1.09303031540251,0.01960349248,0.036716,0.0005695,0.05688899248,0.0304111167854353,0.000608226784453186,4.34447703180847e-05,0.0310627883402065,0.259706667605236,0.0820565873338161,0.0512378806326317,0.393001135571684,0.309721276870672,0.119380814118269,0.0518508254029498,0.480952916391891,0.01367513952,0.0019040976624,0.051,0.547532153574291,379.506203742603
630,24139.7694942272,8.27562292,10.7253951235989,11.7215853452905,1.29602269548537,1.09288144727645,0.01960349248,0.036716,0.0005695,0.05688899248,0.0303915099153191,0.000607834644182637,4.34167602987598e-05,0.0310427613198005,0.259503879062507,0.0819925145245955,0.0511978722060408,0.392694265793143,0.309498881457826,0.119316349168778,0.0518107889663396,0.480626019592944,0.01367513952,0.0019040976624,0.051,0.547205256775344,380.053572549072
631,24122.4633034207,8.27562292,10.7184951988576,11.7124461187723,1.29518893048568,1.09273231936706,0.01960349248,0.036716,0.0005695,0.05688899248,0.0303719582690838,0.000607443608397782,4.33888291712702e-05,0.0310227907066528,0.259301545959669,0.0819285856155819,0.0511579536338038,0.392388085209055,0.309276996708753,0.11925202922398,0.051770842462975,0.480299868395707,0.01367513952,0.0019040976624,0.051,0.546879105578107,380.600614831211
632,24105.1969128407,8.27562292,10.7116147081523,11.7033274539627,1.29435751383321,1.09258293663752,0.01960349248,0.036716,0.0005695,0.05688899248,0.030352461691188,0.000607053673987775,4.33609767134125e-05,0.0310028763418892,0.259099668071972,0.0818648005357637,0.0511181248715793,0.392082593479315,0.30905562224316,0.119187854209751,0.0517309858482927,0.479974462301204,0.01367513952,0.0019040976624,0.051,0.546553699483605,381.147331334374
633,24087.9702921549,8.27562292,10.7047535967461,11.6942293403014,1.29352843891371,1.09243330400955,0.01960349248,0.036716,0.0005695,0.05688899248,0.0303330200265286,0.00060666483785053,4.33332027036093e-05,0.0309830180670828,0.258898245165624,0.0818011592112717,0.051078385873242,0.391777790250138,0.308834757672153,0.119123824049122,0.0516912190759456,0.479649800797221,0.01367513952,0.0019040976624,0.051,0.546229037979621,381.69372280341
634,24070.7834103687,8.27562292,10.697911810056,11.6851517668251,1.29270169913155,1.09228342636374,0.01960349248,0.036716,0.0005695,0.05688899248,0.0303136331204395,0.000606277096892698,4.3305506920907e-05,0.0309632157242531,0.258697276997907,0.0817376615654175,0.0510387365909059,0.391473675154231,0.308614402598347,0.11905993866231,0.0516515420978268,0.479325883358484,0.01367513952,0.0019040976624,0.051,0.545905120540884,382.239789982646
635,24053.6362358342,8.27562292,10.6910892936528,11.6760947221722,1.29187728790969,1.09213330853987,0.01960349248,0.036716,0.0005695,0.05688899248,0.0302943008186897,0.000605890448029642,4.32778891449745e-05,0.0309434691558643,0.258496763317289,0.0816743075187272,0.0509991769749459,0.391170247810963,0.308394556615979,0.118996197966757,0.0516119548640909,0.479002709446827,0.01367513952,0.0019040976624,0.051,0.545581946629227,382.78553361588
636,24036.5287362588,8.27562292,10.6842859932607,11.6670581945884,1.29105519868958,1.09198295533718,0.01960349248,0.036716,0.0005695,0.05688899248,0.0302750229674831,0.000605504888185415,4.32503491561011e-05,0.0309237782048246,0.25829670386354,0.0816110969889787,0.0509597069740208,0.390867507826539,0.308175219311023,0.118932601877164,0.0515724573231769,0.478680278511364,0.01367513952,0.0019040976624,0.051,0.545259515693764,383.330954446366
637,24019.4608787133,8.27562292,10.6775018547566,11.658042171931,1.2902354249312,1.09183237151465,0.01960349248,0.036716,0.0005695,0.05688899248,0.0302557994134566,0.000605120414292734,4.32228867351953e-05,0.0309041427144845,0.258097098367832,0.0815480298912339,0.0509203265350934,0.39056545479416,0.307956390261289,0.118869150305527,0.0515330494218285,0.478358589988644,0.01367513952,0.0019040976624,0.051,0.544937827171044,383.876053216798
638,24002.4326296409,8.27562292,10.67073682417,11.6490466416743,1.2894179601129,1.09168156179134,0.01960349248,0.036716,0.0005695,0.05688899248,0.030236630003679,0.000604737023292951,4.31955016637822e-05,0.0308845625286358,0.257897946552863,0.0814851061378762,0.0508810356034539,0.390264088294193,0.307738069036542,0.118805843161169,0.0514937311051177,0.478037643302829,0.01367513952,0.0019040976624,0.051,0.544616880485229,384.420830669305
639,23985.4439548653,8.27562292,10.6639908476823,11.6400715909145,1.28860279773142,1.09153053084665,0.01960349248,0.036716,0.0005695,0.05688899248,0.03021751458565,0.000604354712136038,4.31681937240027e-05,0.0308650374915101,0.257699248132952,0.0814223256386428,0.0508418341227405,0.389963407894336,0.307520255198602,0.118742680350779,0.0514545023164645,0.477717437865846,0.01367513952,0.0019040976624,0.051,0.544296675048246,384.965287545428
640,23968.4948195988,8.27562292,10.6572638716266,11.6311170063743,1.28778993130182,1.0913792833206,0.01960349248,0.036716,0.0005695,0.05688899248,0.0301984530072986,0.000603973477780553,4.31409626986109e-05,0.0308455674477778,0.257501002814156,0.0813596883006596,0.0508027220349604,0.389663413149776,0.307302948301455,0.11867966177844,0.0514153629976591,0.477397973077554,0.01367513952,0.0019040976624,0.051,0.543977210259954,385.509424586121
641,23951.5851884511,8.27562292,10.650555842487,11.6221828744079,1.28697935435741,1.09122782381413,0.01960349248,0.036716,0.0005695,0.05688899248,0.0301794451169823,0.000603593317193624,4.31138083709731e-05,0.0308261522425469,0.257303210294371,0.081297194028474,0.0507636992805113,0.389364103603357,0.307086147891354,0.118616787345668,0.0513763130888822,0.477079248325904,0.01367513952,0.0019040976624,0.051,0.543658485508304,386.053242531724
642,23934.7150254364,8.27562292,10.6438667068984,11.6132691810058,1.28617106044972,1.0910761568894,0.01960349248,0.036716,0.0005695,0.05688899248,0.0301604907634857,0.00060321422735092,4.30867305250657e-05,0.0308067917213617,0.257105870263437,0.0812348427240885,0.0507247657982011,0.389065478785727,0.306869853506923,0.118554056951439,0.0513373525287262,0.476761262987089,0.01367513952,0.0019040976624,0.051,0.543340500169489,386.596742121965
643,23917.8842939824,8.27562292,10.6371964116462,11.604375911799,1.28536504314846,1.09092428707003,0.01960349248,0.036716,0.0005695,0.05688899248,0.0301415897960192,0.000602836205236629,4.30597289454735e-05,0.0307874857302013,0.256908982403244,0.0811726342869933,0.0506859215252695,0.388767538215507,0.306654064679263,0.11849147049223,0.051298481254215,0.476444016425708,0.01367513952,0.0019040976624,0.051,0.543023253608108,387.139924095939
644,23901.0929569377,8.27562292,10.6305449036654,11.5955030520644,1.28456129604143,1.09077221884141,0.01960349248,0.036716,0.0005695,0.05688899248,0.0301227420642181,0.000602459247843431,4.30328034173879e-05,0.0307682341154789,0.256712546387834,0.0811105686141995,0.0506471663974081,0.388470281399442,0.306438780932053,0.118429027862043,0.0512596992008255,0.476127507994921,0.01367513952,0.0019040976624,0.051,0.542706745177321,387.682789192102
645,23884.3409765799,8.27562292,10.6239121300405,11.5866505867289,1.2837598127345,1.09061995665101,0.01960349248,0.036716,0.0005695,0.05688899248,0.0301039474181409,0.000602083352172479,4.30059537266056e-05,0.0307490367240399,0.256516561883507,0.0810486456002711,0.0506085003487804,0.388173707832558,0.306224001781648,0.118366728952444,0.051221006302507,0.475811737036598,0.01367513952,0.0019040976624,0.051,0.542390974218998,388.225338148259
646,23867.6283146233,8.27562292,10.6172980380052,11.5778185003741,1.28296058685153,1.09046750490856,0.01960349248,0.036716,0.0005695,0.05688899248,0.0300852057082686,0.00060170851523337,4.29791796595264e-05,0.0307298934031615,0.256321028548914,0.0809868651373565,0.0505699233120415,0.387877816998312,0.306009726737183,0.11830457365259,0.051182402491701,0.475496702881474,0.01367513952,0.0019040976624,0.051,0.542075940063874,388.767571701545
647,23850.9549322266,8.27562292,10.6107025749417,11.5690067772409,1.28216361203438,1.09031486798644,0.01960349248,0.036716,0.0005695,0.05688899248,0.0300665167855035,0.000601334734044125,4.29524810031518e-05,0.0307108040005508,0.256125946035165,0.0809252271152203,0.0505314352183581,0.387582608368744,0.305795955300669,0.118242561849264,0.0511438876993612,0.475182404849294,0.01367513952,0.0019040976624,0.051,0.541761642031695,389.309490588426
648,23834.3207900005,8.27562292,10.6041256883804,11.560215401234,1.28136888194278,1.09016205021987,0.01960349248,0.036716,0.0005695,0.05688899248,0.0300478805011675,0.000600962005631162,4.2925857545083e-05,0.0306917683643437,0.255931313985924,0.0808637314212754,0.0504930359974283,0.387288081404628,0.305582686967092,0.118180693426907,0.0511054618549734,0.474868842248972,0.01367513952,0.0019040976624,0.051,0.541448079431372,389.851095544682
649,23817.7258480154,8.27562292,10.5975673259996,11.5514443559258,1.28057639025432,1.0900090559072,0.01960349248,0.036716,0.0005695,0.05688899248,0.0300292967070015,0.000600590327029278,4.28993090735199e-05,0.0306727863431043,0.255737132037506,0.0808023779406122,0.0504547255775003,0.386994235555618,0.305369921224507,0.118118968267641,0.0510671248865738,0.474556014378723,0.01367513952,0.0019040976624,0.051,0.541135251561123,390.392387305394
650,23801.1700658086,8.27562292,10.5910274356247,11.5426936245617,1.27978613066444,1.08985588931021,0.01960349248,0.036716,0.0005695,0.05688899248,0.0300107652551639,0.00060021969528162,4.28728353772586e-05,0.0306538577858228,0.255543399818976,0.0807411665560307,0.0504165038853918,0.386701070260399,0.30515765755414,0.118057386251312,0.0510288767207691,0.474243920526222,0.01367513952,0.0019040976624,0.051,0.540823157708622,390.933366604938
651,23784.653402392,8.27562292,10.5845059652284,11.5339631900636,1.27899809688627,1.08970255465435,0.01960349248,0.036716,0.0005695,0.05688899248,0.0299922859982294,0.00059985010743966,4.284643624569e-05,0.0306349825419148,0.255350116952247,0.0806800971480706,0.0503783708465094,0.386408584946827,0.304945895430476,0.11799594725551,0.0509907172827551,0.473932559968741,0.01367513952,0.0019040976624,0.051,0.540511797151141,391.474034176972
652,23768.1758162593,8.27562292,10.5780028629296,11.5252530350348,1.2782122826507,1.08954905612899,0.01960349248,0.036716,0.0005695,0.05688899248,0.0299738587891882,0.000599481560563178,4.28201114687984e-05,0.0306161604612202,0.25515728305217,0.0806191695950416,0.0503403263848668,0.386116779032079,0.304734634321359,0.117934651155605,0.0509526464963356,0.473621931973299,0.01367513952,0.0019040976624,0.051,0.540201169155699,392.014390754424
653,23751.7372653932,8.27562292,10.5715180769937,11.5165631417638,1.27742868170626,1.08939539788772,0.01960349248,0.036716,0.0005695,0.05688899248,0.0299554834814443,0.000599114051720235,4.27938608371597e-05,0.0305973913940017,0.254964897726634,0.0805583837730518,0.0503023704231035,0.38582565192279,0.304523873688078,0.117873497824772,0.0509146642839407,0.473312035796791,0.01367513952,0.0019040976624,0.051,0.539891272979191,392.554437069486
654,23735.3377072728,8.27562292,10.5650515558314,11.5078934922289,1.27664728781908,1.08924158404859,0.01960349248,0.036716,0.0005695,0.05688899248,0.0299371599288147,0.00059874757798715,4.27676841419393e-05,0.0305786751909438,0.254772960576654,0.080497739556039,0.0502645028825035,0.385535203015197,0.304313612985469,0.117812487134026,0.0508767705666454,0.473002870686141,0.01367513952,0.0019040976624,0.051,0.539582107868541,393.094173853602
655,23718.9770988802,8.27562292,10.5586032479991,11.499244068102,1.27586809477287,1.08908761869437,0.01960349248,0.036716,0.0005695,0.05688899248,0.0299188879855283,0.000598382136448478,4.27415811748913e-05,0.0305600117031516,0.254581471196466,0.0804372368157982,0.0502267236830129,0.385245431695277,0.304103851661994,0.117751618952247,0.0508389652641878,0.472694435878429,0.01367513952,0.0019040976624,0.051,0.539273673060829,393.633601837458
656,23702.6553967081,8.27562292,10.5521731021978,11.490614850753,1.27509109636883,1.0889335058728,0.01960349248,0.036716,0.0005695,0.05688899248,0.0299006675062242,0.000598017724196981,4.27155517283558e-05,0.0305414007821495,0.254390429173619,0.080376875422012,0.0501890327432587,0.384956337338889,0.303894589159843,0.117690893146209,0.050801248294987,0.472386730601039,0.01367513952,0.0019040976624,0.051,0.538965967783439,394.17272175097
657,23686.3725567667,8.27562292,10.5457610672731,11.4820058212537,1.27431628642562,1.08877924959688,0.01960349248,0.036716,0.0005695,0.05688899248,0.0298824983459513,0.000597654338333615,4.26895955952582e-05,0.0305228422798802,0.254199834089061,0.0803166552422777,0.0501514299805658,0.384667919311904,0.303685824915012,0.117630309580611,0.050763619576161,0.472079754071785,0.01367513952,0.0019040976624,0.051,0.538658991254185,394.711534323281
658,23670.1285345901,8.27562292,10.5393670922147,11.473416960382,1.27354365877931,1.08862485384509,0.01960349248,0.036716,0.0005695,0.05688899248,0.0298643803601665,0.000597291975967496,4.26637125691069e-05,0.0305043360487031,0.254009685517237,0.0802565761421369,0.0501139153109755,0.384380176970349,0.303477558357403,0.117569868118104,0.0507260790235446,0.471773505499052,0.01367513952,0.0019040976624,0.051,0.538352742681452,395.250040282744
659,23653.9232852435,8.27562292,10.5329911261559,11.4648482486259,1.27277320728334,1.08847032256165,0.01960349248,0.036716,0.0005695,0.05688899248,0.0298463134047338,0.000596930634215886,4.26379024439919e-05,0.0304858819413937,0.253819983026168,0.0801966379851023,0.0500764886492624,0.384093109660533,0.303269788910902,0.117509568619318,0.0506886265517064,0.471467984081926,0.01367513952,0.0019040976624,0.051,0.538047221264326,395.788240356915
660,23637.7567633302,8.27562292,10.5266331183734,11.4562996661873,1.27200492580846,1.08831565965676,0.01960349248,0.036716,0.0005695,0.05688899248,0.0298282973359235,0.000596570310204167,4.26121650145834e-05,0.0304674798111422,0.253630726177545,0.0801368406326865,0.0500391499089518,0.383806716719184,0.303062515993469,0.117449410942891,0.0506512620739664,0.471163189010326,0.01367513952,0.0019040976624,0.051,0.537742426192726,396.326135272546
661,23621.6289229978,8.27562292,10.5202930182866,11.4477711929859,1.27123880824268,1.0881608690069,0.01960349248,0.036716,0.0005695,0.05688899248,0.0298103320104104,0.000596211001065816,4.25865000761297e-05,0.0304491295115524,0.253441914526815,0.0800771839444286,0.0500018990023371,0.38352099747358,0.302855739017225,0.117389394945494,0.0506139855024132,0.470859119465133,0.01367513952,0.0019040976624,0.051,0.537438356647533,396.863725755575
662,23605.5397179448,8.27562292,10.5139707754574,11.4392628086636,1.27047484849121,1.08800595445501,0.01960349248,0.036716,0.0005695,0.05688899248,0.0297924172852729,0.000595852703942379,4.25609074244557e-05,0.0304308308966398,0.253253547623263,0.080017667777922,0.0499647358404964,0.383235951241682,0.302649457388536,0.117329520481864,0.0505767967479209,0.470555774618321,0.01367513952,0.0019040976624,0.051,0.537135011800721,397.401012531115
663,23589.4891014277,8.27562292,10.5076663395899,11.4307744925875,1.26971304047646,1.08785091981076,0.01960349248,0.036716,0.0005695,0.05688899248,0.0297745530179924,0.000595495415983461,4.25353868559615e-05,0.0304125838208318,0.253065625010104,0.0799582919888409,0.0499276603333098,0.382951577332255,0.302443670508096,0.117269787404824,0.0505396957201658,0.470253153633087,0.01367513952,0.0019040976624,0.051,0.536832390815487,397.937996323447
664,23573.4770262669,8.27562292,10.5013796605298,11.4223062238544,1.26895337813794,1.08769576885083,0.01960349248,0.036716,0.0005695,0.05688899248,0.0297567390664513,0.000595139134346694,4.2509938167621e-05,0.0303943881389656,0.25287814622456,0.0798990564309669,0.0498906723894753,0.382667875045003,0.302238377771012,0.117210195565314,0.0505026823276429,0.469951255663968,0.01367513952,0.0019040976624,0.051,0.536530492846368,398.474677856011
